Degrees_x,timestamp_avg,Sensor1_x_avg,Sensor1_y_avg,Sensor1_z_avg,Sensor2_x_avg,Sensor2_y_avg,Sensor2_z_avg,Diff_x_avg,Diff_y_avg,Diff_z_avg,Diff_inv_x_avg,Diff_inv_y_avg,Diff_inv_z_avg
-46,4544.666666666667,45.22811181302492,10.90157692713368,-21.384270907364087,99.55624307861024,26.32146973706681,7.5504558070034165,-46.0,-23.52535401765428,-3.6434804367753437,53.166666666666664,2.7457067876770296,11.540588044409924
-45,4546.166666666667,46.063667669739665,11.161440159390054,-21.200611759052475,99.31107704426707,26.082911732366316,7.2754311045973665,-45.0,-23.2131460249839,-3.891799081687582,52.166666666666664,2.576048079574314,11.393837531196214
-44,4547.5,46.79350898526627,11.409655329429897,-21.04689345118995,99.09512324390097,25.888266180387244,7.021132967710784,-44.0,-22.912034913096633,-4.087731485334327,51.0,2.4205524580074997,11.238676260170399
-43,4549.0,47.61275632598574,11.68967254229375,-20.871523857415323,98.84504849893233,25.653622797999578,6.7067638122807764,-43.0,-22.53393933362891,-4.295718501693204,50.333333333333336,2.2284291162154073,11.036878228443067
-42,4550.5,48.418331316773276,11.965122895865855,-20.683548001797337,98.58709648463764,25.40257756575275,6.364437815844886,-42.0,-22.12016553079205,-4.472773708152374,49.0,2.028119765152926,10.799175351152718
-41,4551.666666666667,49.05095836593713,12.1786681314818,-20.512001147547092,98.39951271985898,25.211928605363067,6.138902384683189,-41.0,-21.824978387252756,-4.595448403072773,48.0,1.892314424433936,10.632126179497385
-40,4553.166666666667,49.8666609037415,12.451888110062876,-20.293535118785208,98.13224671788032,24.953852347984494,5.861533568769009,-40.0,-21.448232591917204,-4.779523178957051,47.333333333333336,1.7017637759410835,10.446463984502609
-39,4554.666666666667,50.68141803192887,12.7051753001421,-20.083304692798055,97.87225790477022,24.691149019018095,5.617393928583269,-39.0,-21.102397430796003,-4.986169276989343,46.0,1.508507034542341,10.308916849315038
-38,4555.833333333333,51.307751242590136,12.897948366182286,-19.92544546597093,97.66822206028354,24.492719224571527,5.425280215960225,-38.0,-20.834152936951032,-5.139761156418538,45.0,1.359053696613583,10.205681421471736
-37,4557.333333333333,52.098254623281015,13.145761737218004,-19.720810849868233,97.41262996254586,24.23869756419474,5.188102369513945,-37.0,-20.483140483875456,-5.323746074854598,44.0,1.1640616778645008,10.069197914137403
-36,4558.833333333333,52.88698073335738,13.397773766655616,-19.517246788530326,97.14215360734892,24.00666842048193,4.9338081081507195,-36.0,-20.12828065622702,-5.477691496836738,43.0,0.9843615246427625,9.918271918207367
-35,4560.166666666667,53.57007954158966,13.59603437242807,-19.34237086122514,96.90540713889078,23.801446631536795,4.718436647136872,-35.0,-19.837365363081094,-5.610727867942284,42.0,0.8343797897109616,9.806318158345684
-34,4561.666666666667,54.35999294420128,13.83924551836322,-19.145913350105317,96.62967830405273,23.566802121062768,4.494582009191778,-34.0,-19.498606103814364,-5.78218870775432,41.166666666666664,0.6468032251307844,9.698155220510683
-33,4563.166666666667,55.138226081320205,14.073849696013886,-19.02097112908428,96.36051026518312,23.34376969595913,4.255109340554913,-33.0,-19.157581932623163,-5.991267536197474,40.0,0.42626832772658946,9.627670061776714
-32,4564.666666666667,55.89500807931302,14.307862142932583,-18.945704851736988,96.10030672946004,23.105374616762912,3.9942672982538845,-32.0,-18.77966180877686,-6.223728718562927,39.0,0.15515681443850382,9.564190279927862
-31,4566.333333333333,56.73115759860099,14.582267095256563,-18.841975289433964,95.81378726893809,22.835737136834997,3.6806200160096125,-31.0,-18.31904417305333,-6.434062747887659,37.666666666666664,-0.15068810536855481,9.445932278829908
-30,4567.833333333333,57.478899438151224,14.820121074817854,-18.732129593651646,95.53907664330283,22.610382332258222,3.4197657004192146,-30.0,-17.940184507750814,-6.606814491089485,37.0,-0.39099845353357937,9.360381052908489
-29,4569.166666666667,58.12726612892137,15.023034273896767,-18.586664707732055,95.29716505999909,22.40423425717465,3.2046326050706306,-29.0,-17.60941215304262,-6.718406685838929,35.833333333333336,-0.57971320449868,9.263332911069304
-28,4570.666666666667,58.846355158715454,15.244660575652174,-18.44693353055668,95.02682078484146,22.18206992012439,3.0086153260181447,-28.0,-17.27271546148955,-6.885151294121265,35.0,-0.7929750428763823,9.21801297254772
-27,4572.5,59.712420386635834,15.485927917393612,-18.32009938306963,94.71240400949954,21.910499321647695,2.716046246784751,-27.0,-16.85163391308961,-7.068489906112968,33.666666666666664,-1.058693567144284,9.15323398294615
-26,4574.166666666667,60.488903511218915,15.69369416362337,-18.18464487904184,94.44656198578282,21.664101645270573,2.4189430229775843,-26.0,-16.451310917337103,-7.169821498530894,32.833333333333336,-1.2859395261052788,9.04127665676422
-25,4575.666666666667,61.17314687475014,15.885800467962083,-18.144703040504044,94.20323979518533,21.462377511359715,2.1414071740787914,-25.0,-16.095904371170647,-7.310271841724622,31.666666666666668,-1.5177010438968395,8.995136105437966
-24,4577.333333333333,61.90280057509412,16.097125535127283,-18.156779948393204,93.93083339980883,21.233390222613,1.9072600091160288,-24.0,-15.731823732307253,-7.57289283044912,30.833333333333332,-1.8086531322453243,9.061380283990458
-23,4579.0,62.62984627167288,16.299971154589993,-18.172591496492014,93.661494997688,21.02113193604389,1.7099740541416537,-23.0,-15.402088702692675,-7.852110655404549,29.666666666666668,-2.0770720856850144,9.171304256621767
-22,4580.833333333333,63.427907320397956,16.510960029015134,-18.262058604735888,93.38762013598036,20.756517352879257,1.429130859705942,-22.0,-14.987904055374246,-8.171709637737507,28.5,-2.423790816438825,9.292422873015534
-21,4582.833333333333,64.28477388932832,16.705067070731424,-18.33541631206564,93.10115096448669,20.463212628608357,1.0459630724016877,-21.0,-14.52662024799561,-8.411628361411175,27.5,-2.7602599483409236,9.339931932537283
-20,4584.833333333333,65.08930442155444,16.86040322242243,-18.360247828582242,92.81321451871872,20.178506692020026,0.7077820153053939,-20.0,-14.124353883423538,-8.609959868523921,26.333333333333332,-3.032840353554977,9.39009045348117
-19,4586.666666666667,65.79635632023461,17.014970585020198,-18.380967276435133,92.55982244547477,19.928197341062212,0.5016345654239664,-19.0,-13.79084014194976,-8.857449904392412,25.333333333333332,-3.284176368537881,9.519804037812042
-18,4588.5,66.50425947868577,17.181976517162386,-18.469852459711372,92.33133632013634,19.6918871149102,0.31927634378051906,-18.0,-13.461879371411271,-9.173273918998042,24.5,-3.5591744598840944,9.723944837849148
-17,4590.5,67.25003245466395,17.32101853810753,-18.64326304010547,92.07384992838888,19.44492534992533,0.03904766893215994,-17.0,-13.119297999264306,-9.499478223184285,23.5,-3.8343297258545914,9.947986799059548
-16,4592.833333333333,68.09177922502418,17.460439509046402,-18.924921683417782,91.7775329541294,19.161663757611084,-0.3355131991011755,-16.0,-12.725816328057556,-9.891827734433907,22.388888888888886,-4.14956766710991,10.237183624014198
-15,4595.333333333333,68.9645671390323,17.58756325920304,-19.250752797568996,91.47993520734015,18.86393507819987,-0.6803262126147871,-15.0,-12.34673365549734,-10.359017660828501,21.11111111111111,-4.46322433047321,10.61912119295649
-14,4597.5,69.69960774291063,17.67098704693534,-19.55151083165903,91.25069663545533,18.615284750208996,-0.9047562681716642,-14.0,-12.07271894531677,-10.823944883171372,20.0,-4.703821679899654,11.034407636550398
-13,4599.833333333333,70.46170312699742,17.769137550903395,-19.911973633821145,91.00876671014244,18.35351060814934,-1.142945840651733,-13.0,-11.771868426715757,-11.343868212233842,18.88888888888889,-4.965361567654763,11.50849476726104
-12,4602.333333333333,71.27305962257124,17.862294495079027,-20.202969635649396,90.76037841151087,18.06708282217051,-1.4037577411699338,-12.0,-11.453618962359846,-11.786988008930827,17.88888888888889,-5.191885331738653,11.921477261618179
-11,4604.833333333333,72.08207999675825,17.92180476359093,-20.39651122280034,90.5154033736916,17.778619969164808,-1.6050109766914895,-11.0,-11.184521273697863,-12.177815555185447,16.611111111111114,-5.345027223960865,12.309635718496873
-10,4607.333333333333,72.8757868357095,17.952759187898234,-20.626937667250115,90.2955498382085,17.495408209400377,-1.802023019827314,-10.0,-10.940861479243928,-12.58805217707509,15.722222222222221,-5.477687012383019,12.728219722003464
-9,4609.833333333333,73.67887642482732,17.97149202834206,-20.757606863895102,90.06269090238669,17.219951554639,-2.038830759182961,-9.0,-10.710241652180628,-12.854558544029013,14.611111111111109,-5.541174956717945,13.021634274316115
-8,4612.666666666667,74.5290130822465,17.96468567868911,-20.823596727607768,89.81565775745891,16.943913135365083,-2.208131890168667,-8.0,-10.52841256547345,-13.130156441260857,13.555555555555555,-5.539008455693228,13.346356843946504
-7,4615.5,75.34032796043508,17.924818695444007,-20.850091776902286,89.58677269573536,16.69608682372604,-2.3908859936490803,-7.0,-10.394937116883883,-13.321892413098015,12.5,-5.476897618575189,13.59795746443808
-6,4618.333333333333,76.11832574614411,17.889423509809838,-20.832067252667738,89.36159209284862,16.45235232344595,-2.603602915448081,-6.0,-10.249989993457595,-13.420616142049111,11.555555555555555,-5.407375199149365,13.754714665069669
