from_max_extension,OKC_extension_only_Diff_z,OKC_flexion_only_Diff_z,OKC_extension_only_Diff_z_2,OKC_flexion_only_Diff_z_2,OKC_extension_only_Diff_z_3,OKC_flexion_only_Diff_z_3,OKC_extension_only_Diff_z_avg,OKC_flexion_only_Diff_z_avg,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_3,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_3,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_avg,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_avg,CKC_extension_only_Diff_z,CKC_flexion_only_Diff_z,CKC_extension_only_Diff_z_2,CKC_flexion_only_Diff_z_2,CKC_extension_only_Diff_z_3,CKC_flexion_only_Diff_z_3,CKC_extension_only_Diff_z_avg,CKC_flexion_only_Diff_z_avg,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_2,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_3,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_3,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_avg,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_avg
20,-2.8146564556086098,-4.148481887349385,-5.1359999885714185,-5.705517916213618,-5.016603219318952,-4.569714008742306,-3.673197478811959,-4.27009391713263,-1.8732428815638063,-3.001605787440516,-4.53523785339997,-4.800643075300181,-3.963223928209425,-3.3493879841916314,-2.6640428000989864,-3.0446347737699018,-6.812876430430379,-6.98900018110358,-7.780992837374903,-5.9733735758401565,-6.138450588407684,-5.1209032258806255,-5.976975862505748,-5.725697055095794,-11.857910281095878,-12.272298643771311,-12.734458345836817,-10.896454489098291,-11.132003371067741,-10.40461979157305,-11.075823362261193,-10.983126593826132
21,-3.2993507384381733,-4.818065814764849,-5.6358427564994065,-5.320405183741891,-5.129820714424792,-4.624033443308628,-4.023034401998796,-4.695435198279793,-2.338093304474125,-3.626572140644381,-5.030583378560586,-4.488518046947661,-4.0697225940988115,-3.4336420438771196,-3.0072356256378967,-3.4569765981422584,-7.170856943385971,-7.2156938762458696,-7.939896797685643,-6.17322985979052,-6.2729485733827595,-5.630361398648391,-6.332336688364877,-5.988920731709486,-12.439924650981894,-12.7541718671639,-13.15573941794234,-11.35283544299752,-11.53255801846192,-11.211092543263748,-11.69196360455562,-11.518288031343628
22,-3.673646159703452,-4.722976386404139,-6.093530477471712,-5.271870475787629,-5.330558979633009,-4.853089242079108,-4.293688975687928,-4.763838804113978,-2.7305399390824974,-3.5461155970925144,-5.513113319981006,-4.481226248094686,-4.271998561997503,-3.675825242894545,-3.2853588442883623,-3.5510578076853854,-7.539853273169699,-7.717725702654863,-8.062120294208878,-6.271171837199404,-6.3816395322874415,-5.788436461453118,-6.638822392927668,-6.1332995872933,-13.034766302448121,-13.529465673914304,-13.456230152269882,-11.696132876169047,-11.91078147132171,-11.563562981795483,-12.236543218764972,-11.912379857725947
23,-3.9283710806135854,-4.238916695843967,-6.319423746288318,-5.286448937342118,-5.477526427946146,-5.058724060547428,-4.552554484036996,-4.569277387332739,-2.992957683107546,-3.141720786998569,-5.783449537216542,-4.537241342752424,-4.433017191926437,-3.868565274901231,-3.548335564341464,-3.4104531516122094,-8.03633901888775,-7.8611930111676545,-8.270362830879696,-6.3388900728867466,-6.556077726037948,-5.906611941040468,-6.965178329958675,-6.210507375140797,-13.773884213991506,-13.97266147794375,-13.951548180195232,-11.960468235525923,-12.345354702340039,-11.887350740022455,-12.806602539712056,-12.241339254122813
24,-4.154988227384916,-4.178246253307369,-6.495456841877232,-5.35634123705666,-5.6459703321717205,-4.884624346962722,-4.843696938374482,-4.489227935152738,-3.24431785092286,-3.1543667285219747,-6.004431214139407,-4.655857112011809,-4.613979367987721,-3.7242871523806933,-3.850910338643084,-3.374873466671401,-8.37355941324202,-7.604287351147748,-8.457657514916246,-6.435291997123562,-6.575753492425321,-6.086253567101473,-7.165820580833084,-6.228701563684108,-14.297330669143808,-13.996516185806932,-14.412608746533476,-12.292178448833136,-12.617671330231282,-12.342510125044939,-13.261745820978168,-12.526166657245914
25,-4.306825808908933,-4.437122401163538,-6.59906447877865,-5.546399794903979,-5.879648189955278,-4.73870010898648,-5.103020007281781,-4.501308510591804,-3.4431910238429175,-3.443006225180836,-6.158570650200387,-4.905549396099886,-4.867336338032908,-3.6607042514089283,-4.138365435443671,-3.4205633250998506,-8.655631166020603,-8.234488588345055,-8.721348167184242,-6.6453975364209255,-6.498504980211844,-6.293617478110858,-7.2870629811250325,-6.57450870773646,-14.759201179606734,-14.919977160071578,-14.946306365478115,-12.765000815954762,-12.73671809131001,-12.81964070463045,-13.595811935527228,-13.145157493162378
26,-4.36956926411483,-4.481903525644183,-6.665704223469091,-5.7407001254937775,-6.148688987012316,-4.828262718480499,-5.277124867883802,-4.472453626611435,-3.5402884566598853,-3.534374586016302,-6.288029366789298,-5.173433904516556,-5.154665958194029,-3.806622101798528,-4.3452956421429025,-3.448496843273663,-8.888431770380082,-8.815678484560099,-8.965539802883871,-6.956922186032644,-6.492921706947685,-6.489660040247129,-7.403543256997884,-6.866233519656527,-15.21814025296181,-15.745374572965908,-15.461094183733508,-13.334767014645362,-12.953352693947803,-13.214718080409403,-13.921166738967365,-13.666414900443982
27,-4.361718406569278,-4.1947572660265,-6.744014298666902,-5.854067359523704,-6.306883979206099,-5.001880964422975,-5.422865879583934,-4.429889843141726,-3.582710276823862,-3.3351320808616762,-6.43256021169165,-5.369826210956709,-5.361839617840064,-4.00356665711357,-4.5288733478922225,-3.4702605481051165,-9.113834023787762,-9.16260978597105,-9.183456505953972,-7.2796716056995985,-6.600463244636886,-6.7160141263469075,-7.583938699587117,-7.0799013940558835,-15.672279658308437,-16.337781343259508,-15.922761000023893,-13.920341895182641,-13.297231067258988,-13.640123901379082,-14.352278674495086,-14.093797550650699
28,-4.393886965390752,-4.150618874490094,-6.849737899794448,-5.965152060601509,-6.421245269987316,-5.0908985768936414,-5.520856275556159,-4.536402647226192,-3.6691862464459906,-3.357001247962053,-6.63048137758225,-5.55604170810244,-5.537776405550212,-4.135957370822403,-4.6781363696686045,-3.6264292169396146,-9.282813857566332,-9.373006235913643,-9.345363395993179,-7.535087329951203,-6.827263790467447,-7.063958974698053,-7.7782970541356775,-7.298149134899401,-16.07054047310816,-16.80000486128202,-16.32918922397714,-14.443100961103749,-13.76314726618471,-14.29020042294646,-14.794024534516314,-14.5751343016164
29,-4.4634903437580675,-4.298804386555302,-6.999597426972175,-6.076992749202289,-6.504779434548219,-4.88106258276914,-5.604391080169151,-4.680237132268082,-3.777651933433077,-3.567466797094994,-6.866250768550141,-5.737950087659463,-5.689070899945083,-3.9970912126689235,-4.816090100097321,-3.830009474025763,-9.468491369003416,-9.38617466835459,-9.44538134341092,-7.676805078449206,-7.130653398208578,-7.257937237434314,-8.029216311284415,-7.437233213057592,-16.476366799697995,-17.049586982943726,-16.58934384264053,-14.8499169747923,-14.297632955540312,-14.720050466377526,-15.285361079479674,-14.959219145687866
