Degrees_x,timestamp_avg,Sensor1_x_avg,Sensor1_y_avg,Sensor1_z_avg,Sensor2_x_avg,Sensor2_y_avg,Sensor2_z_avg,Diff_x_avg,Diff_y_avg,Diff_z_avg,Diff_inv_x_avg,Diff_inv_y_avg,Diff_inv_z_avg
-9,-2962.1666666666665,8.42568565800529,-13.514367331213341,4.31613957725952,14.913310489225852,4.034270565965515,-6.498498920206167,-9.0,-0.6049351333428202,4.816821128913956,8.183982683982684,16.915680192925553,-12.5561920075097
-10,-2967.8333333333335,8.775520071885955,-13.355147680346938,4.874545549746464,16.19199426285677,4.156933855480669,-6.0356912898599075,-10.0,-0.6227605871958538,4.795372378862943,9.277777777777779,16.692980607858967,-12.862947339220554
-11,-2971.1666666666665,9.084919709913182,-13.268007646699944,5.379844872291951,17.262330443837907,4.280759537086433,-5.473767010959041,-11.0,-0.6685614245852496,4.628177091978968,10.111111111111112,16.550556250964085,-12.98084508784477
-12,-2973.8333333333335,9.303826185034595,-13.101430066836583,5.866111396926233,18.239479815312865,4.368167948499397,-4.775845802249158,-12.0,-0.5554948095797926,4.302998258651198,11.0,16.27589770618775,-12.918083054162542
-13,-2976.3333333333335,9.459117656173788,-12.967534585024955,6.3037071148614245,19.21072262533679,4.424180232025043,-4.07168846352507,-13.0,-0.4315497746716191,3.924213011694828,12.0,15.994329121041455,-12.806055778058862
-14,-2978.8333333333335,9.643778425054174,-12.855139775569464,6.568872280481034,20.153259046614497,4.453936517235145,-3.5437724790172545,-14.0,-0.30849533465272017,3.564236816161269,12.933333333333332,15.742148887587996,-12.678111967724563
-15,-2982.0,10.014009468637376,-12.756678251858538,6.946934817131015,21.34994827067511,4.483652554401459,-3.0625116601914844,-15.0,-0.19128381374864334,3.3605195295957944,13.777777777777777,15.453869841097921,-12.719613622171563
-16,-2985.0,10.38095305354218,-12.703394279909228,7.298676404969382,22.587970694071103,4.4807054964877375,-2.6341393374439943,-16.0,-0.07936193441874412,3.194871985282566,14.833333333333334,15.16222574793719,-12.798806674704428
-17,-2987.6666666666665,10.643609383803094,-12.611514678095041,7.61829591559314,23.714039159929047,4.520527849252139,-2.177757439078435,-17.0,0.04676659586520563,2.9606271774479223,15.75,14.87642959499179,-12.79919046797702
-18,-2990.5,10.907499810873398,-12.537295912618802,7.922434523427786,24.84592136762012,4.566476009947624,-1.6585209513730803,-18.0,0.18225720720253732,2.6458291613904676,16.611111111111114,14.602969473170198,-12.718943737505748
-19,-2993.0,11.104247105058192,-12.46219562805839,8.200664105902893,25.848590858801845,4.591237375279615,-1.1857886187952857,-19.0,0.3487218432358424,2.3670262698579494,17.61111111111111,14.31454916892384,-12.638299412652009
-20,-2995.5,11.299158790793884,-12.369558321283106,8.501352410259317,26.88478974593313,4.595480210334216,-0.8023113366590789,-20.0,0.5404717111592541,2.207973826075292,18.5,13.970699573614672,-12.66050953483878
-21,-2997.8333333333335,11.561120673334088,-12.331270457388536,8.687818930229092,27.93010058976093,4.569233310910282,-0.5548190076728846,-21.0,0.6821596792399469,2.0884139719565518,19.11111111111111,13.685797643294764,-12.705521453804794
-22,-3000.0,11.713963712651505,-12.355232249480116,8.8079731729667,28.951735219552557,4.5422994505459835,-0.21717907552128426,-22.0,0.7995805076839494,1.8077652286650732,20.277777777777775,13.454136500084735,-12.62516160253677
-23,-3002.3333333333335,11.71415490523865,-12.28788724874232,8.907164695893302,29.90509282713026,4.565037124545764,0.3156345100900085,-23.0,1.0360044853033805,1.2959061342403688,21.11111111111111,13.172477479033917,-12.308401503322107
-24,-3004.6666666666665,11.802026310858219,-12.178117010751192,8.958315987909542,30.84429807083511,4.574926186457208,0.7806522318543809,-24.0,1.3207640261515994,0.823819390164395,22.11111111111111,12.875127923043166,-11.97504378901865
-25,-3007.1666666666665,12.05256639957306,-12.151931481701235,9.022301443221204,32.03586793177067,4.528064878352942,1.131011640507374,-25.0,1.5523868127948575,0.49546703114819346,22.75,12.572207799048131,-11.804335333429174
-26,-3009.3333333333335,12.256966678898083,-12.238354982579247,9.004331917507892,33.16806206516663,4.475160109032082,1.365144817130856,-26.0,1.6431431953476252,0.2059844303043373,24.0,12.399483664349551,-11.712198348686206
-27,-3011.0,12.227177515153059,-12.17431381858559,8.9424614283122,33.944768454771314,4.475171679800964,1.5843554572568033,-27.0,1.8347735944633803,-0.11766299535769913,24.555555555555557,12.181727998003659,-11.515697707125078
-28,-3013.0,12.206491951868458,-12.067340441058377,8.906273194599727,34.923705662262314,4.448560970028221,1.8144994488051,-28.0,2.1147796970869757,-0.4230147562144531,25.555555555555557,11.848982975231287,-11.333661921122882
-29,-3015.0,12.179798432382801,-11.975447440124332,8.94549249799037,35.93836429713591,4.40665595941775,2.0304385718113394,-29.0,2.400183479533487,-0.6307369880282576,26.5,11.468116187925355,-11.238532171117372
-30,-3017.0,12.254367186169155,-11.912104844413259,9.112582869841608,36.904713854171405,4.345518292358244,2.2047455233557005,-30.0,2.6534939663659247,-0.6483187030367691,27.555555555555557,11.067790074304506,-11.28818574715089
-31,-3019.3333333333335,12.466648928209006,-11.895715917432954,9.335725413557673,38.029180082883464,4.282830092583444,2.379472462077755,-31.0,2.864408193415251,-0.6051448664074824,28.5,10.676621651080664,-11.405822022137444
-32,-3021.6666666666665,12.658896754849295,-11.876248962953307,9.440554009167164,39.20879954377064,4.245031369638645,2.485872615426802,-32.0,3.0372691456278003,-0.6270581626489907,29.38888888888889,10.335937399485973,-11.484846777216314
-33,-3023.6666666666665,12.775097949540038,-11.910332454744927,9.342386119866617,40.282269981624886,4.195744437150013,2.476680233939206,-33.0,3.1135639685516523,-0.7375728746973597,30.333333333333332,10.13320094271146,-11.518006075998466
-34,-3025.5,12.855584843309712,-11.94722150353831,9.166184487674107,41.32445425462822,4.149689067179274,2.4761877970064443,-34.0,3.185108937571971,-0.9334092522652019,31.166666666666668,9.981847098228757,-11.477900946367882
-35,-3027.5,12.937644296482247,-11.949383439186496,9.048830322431924,42.458451580200354,4.117616639731817,2.5356477480973783,-35.0,3.3166276997681767,-1.131643520066293,32.166666666666664,9.764184091865504,-11.41932889200332
-36,-3029.3333333333335,12.981890498755694,-11.91801474832235,9.022215351384558,43.44772278109918,4.077925759648714,2.632075428404692,-36.0,3.5048710662738807,-1.2585212141441244,33.166666666666664,9.483541940624276,-11.367525037112648
-37,-3031.3333333333335,13.034550678045159,-11.877361640733788,9.023337671124386,44.558652247474555,4.014767547612411,2.687031711427993,-37.0,3.7078244007630925,-1.309172252291151,34.111111111111114,9.134501363183004,-11.381916148349331
-38,-3033.3333333333335,13.154341147252191,-11.806609656595464,9.080753236257928,45.718660896515324,3.947099531524026,2.738354621964934,-38.0,3.9434254858904665,-1.2917779420108093,35.166666666666664,8.726314123932534,-11.421732599596849
