Degrees_x,timestamp_avg,Sensor1_x_avg,Sensor1_y_avg,Sensor1_z_avg,Sensor2_x_avg,Sensor2_y_avg,Sensor2_z_avg,Diff_x_avg,Diff_y_avg,Diff_z_avg,Diff_inv_x_avg,Diff_inv_y_avg,Diff_inv_z_avg
-26,3921.3333333333335,56.30206275178085,23.19194815777374,-9.852590385663117,85.42610258014878,24.73832534119012,-3.3336601749791916,-26.0,-11.398479771712445,-1.0305303715406298,26.666666666666668,-0.2577624150783418,-5.590401377624161
-27,3922.8333333333335,55.377379633749314,23.030270398184523,-10.238349219900398,85.6715446492505,24.847110533565722,-3.154847070129021,-27.0,-11.456000752534054,-1.1183385523501892,27.833333333333332,-0.14083211095360848,-5.489612042597618
-28,3924.1666666666665,54.58890632131308,22.898505531938753,-10.608493965843039,85.89660773521841,24.9293315427435,-2.9835988905345716,-28.0,-11.493051578304284,-1.2489495463886744,28.833333333333332,-0.08113547461566255,-5.359335606001085
-29,3925.5,53.805368284920206,22.794504022182593,-11.033901799909103,86.13212301826165,25.023772150428684,-2.8039022035642316,-29.0,-11.514454518605627,-1.4327045559018508,29.5,-0.06582926481950925,-5.190064238541531
-30,3927.0,52.91535966417416,22.666571585741337,-11.52641196019844,86.4100703504386,25.110713579426104,-2.6179821014131996,-30.0,-11.514161408203341,-1.6409020439282436,30.666666666666668,-0.0737509501094094,-5.010885682035564
-31,3928.5,52.05095439978081,22.515254570894054,-11.897840670549192,86.66782835659065,25.20907976587266,-2.458092037807577,-31.0,-11.540792122605438,-1.7150266913642482,31.833333333333332,0.0018807908896502634,-4.934067163373631
-32,3929.8333333333335,51.281926303507156,22.34042842783875,-12.199973470557872,86.90423805491768,25.280878710827352,-2.3442003231364774,-32.0,-11.569995492378558,-1.7341913053681417,32.833333333333336,0.09755404360826259,-4.901746707953689
-33,3931.1666666666665,50.51846569514646,22.15265672518628,-12.42484912696535,87.16529531130743,25.359145373913446,-2.2188274056074397,-33.0,-11.614348448686883,-1.6762094212198495,33.5,0.24941010382038778,-4.92333192589907
-34,3932.3333333333335,49.8637239700117,21.97159466785917,-12.561670072522444,87.39181060811717,25.40893516670975,-2.153412270407576,-34.0,-11.630159882168053,-1.5451699344626488,34.333333333333336,0.40817302991454807,-5.018142463755481
-35,3933.8333333333335,49.02660644231704,21.716749502833967,-12.705854629638834,87.69112362440148,25.4837726928657,-2.0757516394761724,-35.0,-11.667937210395314,-1.3345174373296136,35.5,0.656608346311769,-5.159056153259809
-36,3935.5,48.10596733942623,21.49922195086639,-12.917151637538275,87.98112523443449,25.55089846628981,-2.0063903027230356,-36.0,-11.6331995707146,-1.1661653732701096,36.833333333333336,0.8317818603688991,-5.30074736833299
-37,3936.8333333333335,47.37055672743267,21.32382109423521,-13.16819778908219,88.20352831821897,25.608947696072622,-1.903481968859565,-37.0,-11.636610976393298,-1.1536784289892037,37.5,0.9253754049449676,-5.294804553835854
-38,3938.5,46.494300537512736,21.135060858525602,-13.442176618547494,88.4609908658454,25.680606428884687,-1.7471352213038103,-38.0,-11.64035509220941,-1.142161561357209,38.5,1.0337660947088452,-5.2836218044313865
-39,3940.0,45.70199459800983,20.954511706698398,-13.652257956646443,88.69577200138217,25.732133633762817,-1.6436892126813907,-39.0,-11.614566664044588,-1.074010807206074,39.666666666666664,1.1471640058205759,-5.334448955512927
-40,3941.3333333333335,45.025734408401426,20.81713937171496,-13.857361404460574,88.90325754222283,25.769548931524383,-1.556976458637812,-40.0,-11.565644872645914,-1.0431103016319123,40.333333333333336,1.2070766154138095,-5.372517524451582
-41,3943.1666666666665,44.09193912070369,20.62398940558872,-14.162332606278754,89.17801590830925,25.82391607473669,-1.4494581100035397,-41.0,-11.493673688980996,-1.0177504539862587,41.5,1.2765851432096593,-5.414039972463321
-42,3945.0,43.16015146854763,20.414398144136822,-14.427526665323152,89.43984855147745,25.885033847686955,-1.3707624916056664,-42.0,-11.421467960946963,-0.93467318797261,42.666666666666664,1.3863071702483953,-5.497551538619267
-43,3946.5,42.42392363483623,20.217365755033835,-14.56990950965409,89.63959021506001,25.933287382511462,-1.2715760392844728,-43.0,-11.4172111776415,-0.8331232959196805,43.5,1.5385289013615928,-5.551934300014292
-44,3948.1666666666665,41.59804596813179,20.006604689323908,-14.721811709463262,89.83719693622324,25.990962117236734,-1.1097757137818205,-44.0,-11.443919002801996,-0.7555775176477081,44.5,1.7066830832346227,-5.5615521360626845
-45,3950.0,40.71197447357702,19.783855528300542,-14.888003822201613,90.04404312833185,26.028952758741184,-0.950031218008534,-45.0,-11.441693590685645,-0.6852050613328297,45.666666666666664,1.8568643674682572,-5.580310879208617
-46,3951.8333333333335,39.850501217456554,19.570323226386872,-15.037909596779187,90.24913130110978,26.057830287315312,-0.8434006500642172,-46.0,-11.391423001446215,-0.577867854817014,46.5,1.9997032992325268,-5.656558179349436
-47,3953.6666666666665,38.98106983173674,19.334050455204444,-15.156448083467913,90.43067340701589,26.068731671135396,-0.794464224034421,-47.0,-11.308411275871963,-0.4204752736144921,47.666666666666664,2.1594851406219795,-5.787861884399828
-48,3955.3333333333335,38.20028483836409,19.122174617471483,-15.228676951354585,90.5724056279201,26.09437928397043,-0.7843780800196006,-48.0,-11.221824724090624,-0.22023507093150574,48.333333333333336,2.3413261647016825,-5.951099401800374
-49,3957.1666666666665,37.350189933012395,18.86810805865969,-15.281213275044626,90.73426581232496,26.074093430440644,-0.8015313481843215,-49.0,-11.088794073823953,0.0014043366179410377,49.5,2.5256285813039683,-6.1547716173753075
-50,3959.1666666666665,36.420405762750356,18.5940960956551,-15.31013714588726,90.90088147550853,26.036476407581162,-0.8817714576192713,-50.0,-10.880211185905038,0.2884565667496563,50.5,2.7295470499202543,-6.449963622839753
