from_max_extension,OKC_extension_only_Diff_z,OKC_flexion_only_Diff_z,OKC_extension_only_Diff_z_2,OKC_flexion_only_Diff_z_2,OKC_extension_only_Diff_z_3,OKC_flexion_only_Diff_z_3,OKC_extension_only_Diff_z_avg,OKC_flexion_only_Diff_z_avg,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_3,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_3,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_avg,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_avg,CKC_extension_only_Diff_z,CKC_flexion_only_Diff_z,CKC_extension_only_Diff_z_2,CKC_flexion_only_Diff_z_2,CKC_extension_only_Diff_z_3,CKC_flexion_only_Diff_z_3,CKC_extension_only_Diff_z_avg,CKC_flexion_only_Diff_z_avg,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_2,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_3,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_3,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_avg,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_avg
88,,,7.8130787376084525,6.998560355651033,,8.527581526609058,7.535192205207512,7.488973710250849,,,-1.9380644834211476,-2.5298821991007303,,-1.7612039186645625,-2.306955618723995,-2.2845661678134803,12.274301237402765,12.214792961539573,11.301136347360885,12.673838501912401,10.20427830762152,,12.125285608729763,12.589772435798238,2.3662793061117067,9.704231274684899,6.4573419626082575,10.231015926599293,8.0457047515015,,6.003148602724509,10.072533050927555
89,,,,,,9.401346021433659,,8.527581526609058,,,,,,-1.4593867739900495,,-1.7612039186645625,9.884474469965923,11.267962912203279,10.006542409480542,12.473682183990444,9.75683249507316,,10.828373984834942,12.344237572765008,-0.782352648579498,9.269135989415508,7.287824838596535,10.279108009428993,9.44471086236728,,5.899936298736581,9.991669642056946
90,,,,,,,,9.401346021433659,,,,,,,,-1.4593867739900495,,9.858891490928622,8.919128852647157,12.003233493884995,,,9.52014527256208,11.635598203044136,,7.7822739963884695,7.091306652789094,11.502025976783624,,,5.2512216221922925,10.385580983099565
91,,,,,,,,,,,,,,,,,,,9.43570931251308,,,,9.43570931251308,9.858891490928622,,,7.420961012617258,,,,7.420961012617258,7.7822739963884695
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
