Time,w1,x1,y1,z1,w2,x2,y2,z2
1710521935.6337128,0.10391600410934804,0.1927639855053079,-0.1299586249797761,0.967032317818734,0.7403247185475279,-0.05609234502306175,-0.0262182693237628,0.6693911104836014
1710521935.637879,0.1053842759411052,0.19298538635429355,-0.13080373849621202,0.9667157014480606,0.7408426164805828,-0.05606767265763761,-0.02546857736322251,0.6688491758422304
1710521935.642045,0.10680821833316545,0.19317032335336773,-0.1316436607600144,0.9664080104176701,0.7412641543272783,-0.05608613978752701,-0.024713329580744306,0.6684086992673025
1710521935.6462111,0.10820543130525254,0.19333327366448047,-0.1324804528427728,0.9661057011193847,0.7416275897202869,-0.05613061883400166,-0.02395473179206503,0.6680293990863505
1710521935.6503773,0.10976568269485243,0.1935182707273263,-0.1334558111607411,0.9657581301654343,0.7419545486526067,-0.056153270609728766,-0.02318273086315057,0.6676917913319652
1710521935.6545434,0.11152338324224241,0.19372996770929618,-0.1345989813776331,0.9653557446718953,0.7422373324355843,-0.05614948827077478,-0.02239449793939985,0.6674046755698197
1710521935.6587095,0.11314034907062456,0.19403917244493157,-0.1358683927127189,0.9649268962900573,0.7423659148690641,-0.055992432289321756,-0.021715178028777645,0.667297331613816
1710521935.6628757,0.11467189562868745,0.1944075597421075,-0.13721442639285522,0.9644819861956228,0.7424009044290214,-0.05574234650830155,-0.0211019631288827,0.6672991005804291
1710521935.6670418,0.11611610316329524,0.1947785687146589,-0.13869551348149076,0.9640216442511403,0.742224391072312,-0.055372369103432635,-0.02058926458382745,0.667542021514024
1710521935.671208,0.11750995916778048,0.19515108910056733,-0.14025445976178186,0.9635524057420779,0.7419259448720894,-0.05493327337698368,-0.02013451438841363,0.6679239681665844
1710521935.675374,0.11878033156487208,0.19551200509614247,-0.14203916785130605,0.9630609125097802,0.7414056084209507,-0.05430373285565737,-0.019825610192651288,0.6685613848385717
1710521935.67954,0.11998049428147271,0.19586630930417562,-0.14395200338847267,0.9625568070298458,0.7407592711563942,-0.05356605835420076,-0.019599562183859442,0.6693438684674351
1710521935.683706,0.12088478170693168,0.1962958231432875,-0.14598369760685734,0.9620492845668576,0.7398015944053382,-0.05267882778659871,-0.019534060600181924,0.6704725397880588
1710521935.6878722,0.12162237891191346,0.19676768732877362,-0.14808227722602618,0.9615398537408071,0.7386685767602047,-0.05170738365770265,-0.01955899395511619,0.6717961758391406
1710521935.6920383,0.12199963588564285,0.197148755264054,-0.14984308443638494,0.9611415074152105,0.7374423025293885,-0.05092446802956192,-0.019616810852111744,0.6731990093484316
1710521935.6962044,0.12217778527179704,0.19747965332994044,-0.15141725400921457,0.9608045413213617,0.7361644989599351,-0.050245724657858114,-0.01969279769562699,0.674645603763329
1710521935.7003706,0.1220482009656541,0.1974726240775052,-0.15225041674485223,0.9606915567534975,0.7353090577482406,-0.0502320305245906,-0.019614976041070986,0.6755825599999759
1710521935.7045367,0.12172252401064831,0.1972502623326212,-0.15261139850984032,0.9607212966640573,0.734722752336707,-0.0506421160100437,-0.0194391452423772,0.6761947669393038
1710521935.7087028,0.12125353946532168,0.1967192137678008,-0.15217184735049424,0.960958494144736,0.7346517654614225,-0.05136321769124723,-0.019177685732585745,0.6762246789389338
1710521935.712869,0.12070347569729918,0.19601351927277624,-0.15127937819076773,0.9613130650212688,0.7348723306683851,-0.052260283195028547,-0.018867780014741365,0.6759251455757276
1710521935.717035,0.12018930788592887,0.19526858359219743,-0.1498021758915045,0.9617589072059409,0.7354672290470645,-0.05316206674416126,-0.01872763602786983,0.6752102478974533
1710521935.7212012,0.11969634434062285,0.19450046756996528,-0.1479795631832787,0.9622586646858807,0.7362832514995966,-0.05406663731161763,-0.018687772775844252,0.6742499884494497
1710521935.725367,0.11933311866387308,0.19383037392829208,-0.1457714344462628,0.962774193194097,0.7373402429660671,-0.05477664972908371,-0.018916430898826445,0.6730286786892081
1710521935.7295332,0.11904202068247932,0.19321474053536744,-0.14334868549829827,0.9632985394436824,0.7385313552451056,-0.055378512375061376,-0.019294460650330775,0.6716620642879184
1710521935.7336993,0.11881485103611672,0.19266763288661404,-0.1403476242962239,0.963874754388251,0.7399506941311021,-0.055916902036471164,-0.02005200862002986,0.6700285087419975
1710521935.7378654,0.11862550963391175,0.19216107390192844,-0.13700435901301478,0.964481661539288,0.7415050812990079,-0.05641773289775772,-0.021034128492206004,0.6682369964028971
1710521935.7420316,0.11844200402203138,0.1918345867295132,-0.13366686558953422,0.9650357176876003,0.7430140755828084,-0.05703010653914536,-0.022325818927018567,0.666462385534711
1710521935.7461977,0.1182617423634051,0.1916081964606688,-0.13033258058207053,0.9655603954359473,0.7444978372269981,-0.057704483704366226,-0.023789591012845213,0.6646971697233246
1710521935.7503638,0.11807072393151287,0.19143251397066455,-0.12737801490444922,0.9660129714058666,0.7456555782796006,-0.05847699775387963,-0.025230226806576005,0.6632775611550574
1710521935.75453,0.11787342884687398,0.19128641982573977,-0.1246450181226009,0.9664234754816949,0.7466230840273339,-0.059306775364603694,-0.026657362411380177,0.6620596168403875
1710521935.758696,0.11778565080222995,0.1912133822952807,-0.12235857152659985,0.9667412404109406,0.7473273238508806,-0.060127347296671546,-0.027862933485947396,0.6611413009789421
1710521935.7628622,0.11776026559513962,0.19118196577173338,-0.12032652856684055,0.9670061710186242,0.7478815787219307,-0.0609426746712441,-0.028942277265261048,0.6603936861281282
1710521935.7670283,0.11772277132467387,0.1910922125527729,-0.11874113550096574,0.9672248781706854,0.7481332525575214,-0.061767377470100575,-0.02970458970598687,0.6599985239073987
1710521935.7711942,0.11767841844137066,0.19096941203916235,-0.11740889626086556,0.9674173835003932,0.7482134754916487,-0.0625973450050564,-0.030287234763260087,0.659803077070106
1710521935.7753603,0.11764207544975573,0.19081762515041842,-0.11654366612941307,0.9675567630066596,0.7480265977837932,-0.0633360613272349,-0.030577376035907204,0.6599311044525517
1710521935.7795265,0.11761039169093149,0.1906489867542772,-0.11595004640623228,0.9676652434087734,0.747684398225677,-0.06402168739422226,-0.030697406795318512,0.6602472387885324
1710521935.7836926,0.11770699437560649,0.19058391819094328,-0.11587210122720569,0.9676757298648491,0.7472070491944155,-0.06458808433982915,-0.030614940077205062,0.6607358153418472
1710521935.7878587,0.11787558554876704,0.1905769682839001,-0.11608352903235068,0.9676312265974308,0.7466538604561205,-0.06508757535213928,-0.030418841030284947,0.6613211585856896
1710521935.7920249,0.11818789890439238,0.19063469404876904,-0.11668704485163359,0.9675087778748714,0.7460337968396576,-0.0654357935196345,-0.030101345527916133,0.6620003449907848
1710521935.796191,0.11858026281357625,0.19072844294694655,-0.11750894632327114,0.9673429149992258,0.7453764851733484,-0.06569975555659974,-0.029716234482197963,0.6627318002723827
1710521935.800357,0.11904635491741478,0.1908897243362767,-0.118692178839107,0.9671086617773174,0.7446684908290938,-0.065786110197462,-0.02925463859589622,0.6635388428472919
1710521935.8045232,0.1195628589762802,0.19109718134299167,-0.12012247293613686,0.9668276463760798,0.7439258419962382,-0.06575102505390079,-0.028740745886624633,0.664397568543548
1710521935.8086894,0.12012994126684359,0.1913295902054885,-0.12169044627540411,0.9665145582851322,0.7431569355486454,-0.06550501514996943,-0.028150855277225988,0.6653063913015114
1710521935.8128555,0.12072642759002487,0.1915765050156363,-0.12333846047006802,0.9661828244965653,0.7423727640406839,-0.06513638256181924,-0.02751678272118334,0.666244338360326
1710521935.8170214,0.12139274050254456,0.19185061480129184,-0.12510300620789483,0.9658171612474802,0.7416373346911044,-0.06453562378576318,-0.026838507763507245,0.6671482962011537
1710521935.8211875,0.12209825123480174,0.19213999204930984,-0.1269330263148052,0.9654324476315591,0.7409291599951513,-0.06380470293825284,-0.026135396461488096,0.6680332835700473
1710521935.8253536,0.12272094417842758,0.1923168099638477,-0.12847060577673497,0.9651150198589291,0.7404027661347055,-0.06300186725561958,-0.025470612172223614,0.6687183416982739
1710521935.8295197,0.12329726744072013,0.19243060590556044,-0.12984444771631887,0.964835265431159,0.7399781513673057,-0.06215876645551702,-0.024827287178084752,0.6692914594410816
1710521935.8336859,0.12371963383299908,0.19241043987453374,-0.1307969379984082,0.9646570921003462,0.739693812218246,-0.0613074705043683,-0.024224088617442876,0.6697063648171654
1710521935.837852,0.12403750360824986,0.19229934855410327,-0.13146344024512432,0.9645478658778055,0.7395046836795786,-0.06045061218006739,-0.023648125454308562,0.6700138852022891
1710521935.8420181,0.12422110082581904,0.19219809619590214,-0.13177155813098615,0.9645025161693508,0.7394797627377827,-0.05962690496466868,-0.023150686362520864,0.6701325438186652
1710521935.8461843,0.1243285986228641,0.1921024201024057,-0.1318765604833628,0.9644933686885961,0.7395479069999522,-0.058821986250961945,-0.022697751050432077,0.6701441643968227
1710521935.8503504,0.12438262423362983,0.19193355039334142,-0.13161543718635801,0.9645555716906973,0.7397223509462137,-0.05819854188066618,-0.022359058822768153,0.6700175309701808
1710521935.8545165,0.12440629168947222,0.19172312593824153,-0.13114645069993233,0.9646582830236355,0.7399571451886295,-0.0576781272650003,-0.022085226655954804,0.6698124055874676
1710521935.8586826,0.12437060093647881,0.19147459154830804,-0.1304224185053536,0.9648100810706048,0.7402299710622898,-0.05727968611704964,-0.02189261141651635,0.6695513753798933
1710521935.8628485,0.12430048224875291,0.19120396619644922,-0.1295504917128498,0.9649903425572635,0.7405248410887203,-0.05695201693614498,-0.02174711605011744,0.6692579332249219
1710521935.8670146,0.12418736362118887,0.19098403861693644,-0.12850307012884504,0.9651881888468201,0.7408313586219709,-0.05667321751080302,-0.021651350433352718,0.6689453904433267
1710521935.8711808,0.12404405654234493,0.19079971801015208,-0.12733246456198424,0.9653983745964807,0.7411460422947826,-0.05642874385683256,-0.02159050708966695,0.6686194484541229
1710521935.875347,0.12391361011674165,0.1906370604483679,-0.12592335863361043,0.9656313921555316,0.7414588937914329,-0.056300487794484745,-0.021600218849304527,0.6682829736196698
1710521935.879513,0.12379059075611812,0.19048691335863085,-0.12437651804670105,0.965877595151494,0.7417706872009745,-0.05623934773228229,-0.021650676388120536,0.6679404160361818
1710521935.8836792,0.12367826328043485,0.19037791646728722,-0.1225036538874632,0.9661515913820679,0.7420361848901379,-0.05632483205218998,-0.021715827601669943,0.667636129875459
1710521935.8878453,0.12357199396440935,0.19029223580813348,-0.12044606057481709,0.9664413356171913,0.7422754508281099,-0.05649339563468831,-0.02178930444049414,0.6673535287955927
